kd_kel,kd_kec,nm_kel
3602062010,360206,WANTISARI
3602062011,360206,JALUPANGMULYA
3602062012,360206,CISIMEUT RAYA
3602072004,360207,BOJONGMANIK
3602072007,360207,HARJAWANA
3602072008,360207,KADURAHAYU
3602072009,360207,CIMAYANG
3602072010,360207,PARAKANBEUSI
3602072012,360207,KEBONCAU
3602072014,360207,MEKARMANIK
3602072016,360207,MEKAR RAHAYU
3602072017,360207,PASIRBITUNG
3602082001,360208,GUNUNG KENCANA
3602082002,360208,CIMANYANGRAY
3602082003,360208,GUNUNG KENDENG
3602082004,360208,CISAMPANG
3602082005,360208,CIGINGGANG
3602082006,360208,CIAKAR
3602082007,360208,CICARINGIN
3602082008,360208,BULAKAN
3602082009,360208,SUKANEGARA
3602082010,360208,BOJONGKONENG
3602082011,360208,KRAMATJAYA
3602082012,360208,TANJUNGSARI INDAH
3602092001,360209,KERTA
3602092002,360209,BOJONGJURUH
3602092003,360209,LEUWIIPUH
3602092004,360209,LEBAKKEUSIK
3602092005,360209,CILEGONG HILIR
3602092006,360209,KEUSIK
3602092007,360209,CIBATURKEUSIK
3602092009,360209,KUMPAY
3602092010,360209,JALUPANGGIRANG
3602092011,360209,BENDUNGAN
3602092012,360209,KERTARAHARJA
3602092013,360209,CISAMPIH
3602092014,360209,GUNUNGSARI
3602092015,360209,TAMANSARI
3602092016,360209,CIDAHU
3602092017,360209,CIRUJI
3602092018,360209,Kaduhauk
3602092019,360209,Labanjaya
3602092020,360209,Umbuljaya
3602092021,360209,Kertarahayu
3602102001,360210,PASINDANGAN
3602102002,360210,PARUNGKUJANG
3602102003,360210,CILELES
3602102004,360210,CIKAREO
3602102005,360210,CIPADANG
3602102006,360210,GUMURUH
3602102007,360210,PRABUGANTUNGAN
3602102008,360210,DAROYON
3602102009,360210,MARGAMULYA
3602102010,360210,MEKARJAYA
3602102011,360210,KUJANGSARI
3602102012,360210,BANJARSARI
3602112001,360211,SARAGENI
3602112002,360211,GUNUNGANTEN
3602112003,360211,SUDAMANIK
3602112004,360211,TAMBAK
3602112005,360211,CIMARGA
3602112006,360211,KARYAJAYA
3602112007,360211,MARGAJAYA
3602112008,360211,JAYAMANIK
3602112009,360211,MARGALUYU
3602112010,360211,MARGATIRTA
3602112011,360211,INTENJAYA
3602112012,360211,MEKARJAYA
3602112013,360211,JAYASARI
3602112014,360211,GIRIMUKTI
3602112015,360211,SANGKANMANIK
3602112016,360211,SANGIANGJAYA
3602112017,360211,MEKARMULYA
3602122001,360212,MARAYA
3602122002,360212,SAJIRA
3602122003,360212,SUKARAME
3602122004,360212,CALUNGBUNGUR
3602122005,360212,PARUNGSARI
3602122006,360212,SINDANGSARI
3602122007,360212,MEKARSARI
3602122008,360212,SUKAMARGA
3602122009,360212,PAJAGAN
3602122010,360212,SUKAJAYA
3602122011,360212,SAJIRA MEKAR
3602122012,360212,P A J A
3602122013,360212,MARGALUYU
3602122014,360212,BUNGURMEKAR
3602122015,360212,CIUYAH
3602132005,360213,TANGJUNGSARI
3602132006,360213,M A J A
3602132007,360213,SANGIANG
3602132008,360213,BINONG
3602132009,360213,GUBUGAN CIBEUREUM
3602132012,360213,PADASUKA
3602132015,360213,CURUGBADAK
3602132016,360213,SINDANGMULYA
3602132018,360213,CILANGKAP
3602132020,360213,PASIRKEMBANG
3602132021,360213,PASIRKECAPI
3602132022,360213,BUYUT MEKAR
3602132023,360213,MAJABARU
3602141002,360214,RANGKASBITUNG BARAT
3602141006,360214,CIJORO LEBAK
3602141007,360214,MUARA CIUJUNG BARAT
3602141008,360214,CIJORO PASIR
3602141012,360214,MUARA CIUJUNG TIMUR
3602142001,360214,PASIRTANJUNG
3602142009,360214,CITERAS
3602142010,360214,NAMENG
3602142011,360214,KOLELET WETAN
3602142013,360214,JATIMULYA
3602142014,360214,MEKARSARI
3602142016,360214,PABUARAN
3602142017,360214,RANGKASBITUNG TIMUR
3602142019,360214,SUKAMANAH
3602142021,360214,CIMANGEUNTEUNG
3602142023,360214,NARIMBANG MULIA
3602152001,360215,SUKARENDAH
3602152002,360215,WARUNGGUNUNG
3602152003,360215,CIBUAH
3602152004,360215,PASIR TANGKIL
3602152005,360215,B A R O S
3602152006,360215,BANJARSARI
3602152007,360215,PADASUKA
3602152008,360215,SUKARAJA
3602152009,360215,JAGABAYA
3602152010,360215,SELARAJA
3602152011,360215,CEMPAKA
3602152012,360215,SINDANGSARI
3602162004,360216,MEKARJAYA
3602162006,360216,CIPALABUH
3602162007,360216,CIJAKU
3602162008,360216,CIBEUREUM
3602162012,360216,CIAPUS
3602162013,360216,KANDANGSAPI
3602162014,360216,CIHUJAN
3602162015,360216,Cimenga
3602162016,360216,Kapunduhan
3602162017,360216,Sukasenang
3602162018,360216,Cikaratuan
3602172001,360217,ANGGALAN
3602172002,360217,MUNCANGKOPONG
3602172003,360217,SUKAHARJA
3602172004,360217,TAMANJAYA
3602172005,360217,CIGOONG UTARA
3602172006,360217,MUARADUA
3602172007,360217,CIKULUR
3602172008,360217,CURUGPANJANG
3602172009,360217,CIGOONG SELATAN
3602172010,360217,SUMURBANDUNG
3602172011,360217,PARAGE
3602172012,360217,SUKADAYA
3602172013,360217,PASIRGINTUNG
